frame,side,x,y,z,reach,height,root_rot_z
232,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
233,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
233,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
234,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
234,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
235,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
235,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
236,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
236,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
237,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
237,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
238,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
238,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
239,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
239,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
240,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
240,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
241,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
241,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
242,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
242,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
243,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
243,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
244,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
244,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
245,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
245,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
246,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
246,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
247,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
247,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
248,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
248,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
249,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
249,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
250,Left,0.2900344729423523,-1.3825291395187378,0.08733967691659927,0.8565177712840445,0.08733967691659927,-6.344147205352783
250,Right,-0.42294302582740784,-1.009375810623169,0.0862497091293335,0.8279381667213869,0.0862497091293335,-6.344147205352783
